"","ISO","year","value"
"5931","TJK",2010,NA
"5932","TJK",2011,NA
"5933","TJK",2012,NA
"5934","TJK",2013,NA
"5935","TJK",2014,NA
"5936","TJK",2015,NA
"5937","TJK",2016,NA
"5938","TJK",2017,NA
"5939","TKM",2010,NA
"5940","TLS",2000,NA
"5941","TLS",2001,NA
"5942","TLS",2002,NA
"5943","TLS",2003,NA
"5944","TLS",2004,NA
"5945","TLS",2005,NA
"5946","TLS",2006,NA
"5947","TLS",2007,NA
"5948","TLS",2008,NA
"5949","TLS",2009,NA
"5950","TLS",2010,NA
"5951","TLS",2011,NA
"5952","TLS",2012,NA
"5953","TLS",2013,NA
"5954","TLS",2014,NA
"5955","TLS",2015,NA
"5956","TLS",2016,NA
"5957","TLS",2017,NA
"5958","TON",1975,NA
"5959","TON",1976,NA
"5960","TON",1977,NA
"5961","TON",1978,NA
"5962","TON",1979,NA
"5963","TON",1980,NA
"5964","TON",1981,NA
"5965","TON",1982,NA
"5966","TON",1983,NA
"5967","TON",1984,NA
"5968","TON",1985,NA
"5969","TON",1986,NA
"5970","TON",1987,NA
"5971","TON",1988,NA
"5972","TON",1989,NA
"5973","TON",1990,NA
"5974","TON",1991,252.137105041119
"5975","TON",1992,299.933190019738
"5976","TON",1993,348.166071477078
"5977","TON",1994,528.901244893449
"5978","TON",1995,43.258458287055
"5979","TON",1996,397.630356035438
"5980","TON",1997,395.363092726468
"5981","TON",1998,369.733491545053
"5982","TON",1999,307.674134640165
"5983","TON",2000,577.12335921692
"5984","TON",2001,608.839397888848
"5985","TON",2002,480.560004835198
"5986","TON",2003,456.999553132297
"5987","TON",2004,397.480417717091
"5988","TON",2005,359.444312684229
"5989","TON",2006,392.814458146004
"5990","TON",2007,185.923689467637
"5991","TON",2008,199.091575611079
"5992","TON",2009,235.15804404799
"5993","TON",2010,364.00499633764
"5994","TON",2011,179.244824165316
"5995","TON",2012,278.792019373223
"5996","TON",2013,NA
"5997","TON",2014,NA
"5998","TON",2015,NA
"5999","TON",2016,NA
"6000","TTO",1984,NA
"6001","TTO",1985,NA
"6002","TTO",1986,NA
"6003","TTO",1987,NA
"6004","TTO",1988,NA
"6005","TTO",1989,NA
"6006","TTO",1990,NA
"6007","TTO",1991,2302.34534712622
"6008","TTO",1992,2250.59315184985
"6009","TTO",1993,2136.74686246385
"6010","TTO",1994,1471.19419635357
"6011","TTO",1995,2062.60341422366
"6012","TTO",1996,2185.01903924435
"6013","TTO",1997,2244.04703039974
"6014","TTO",1998,2631.81280472436
"6015","TTO",1999,2494.83692838036
"6016","TTO",2000,2471.9298177263
"6017","TTO",2001,2175.53611910267
"6018","TTO",2002,2804.52148435623
"6019","TTO",2003,2951.75974265832
"6020","TTO",2004,3995.4218992805
"6021","TTO",2005,5142.86723307389
"6022","TTO",2006,5066.78862075929
"6023","TTO",2007,6721.61191674913
"6024","TTO",2008,4338.9894203062
"6025","TTO",2009,5477.83650293319
"6026","TTO",2010,NA
"6027","TTO",2011,NA
"6028","TTO",2012,NA
"6029","TTO",2013,NA
"6030","TTO",2014,NA
"6031","TTO",2015,NA
"6032","TTO",2016,NA
"6033","TTO",2017,NA
"6034","TUN",1965,NA
"6035","TUN",1966,NA
"6036","TUN",1967,NA
"6037","TUN",1968,NA
"6038","TUN",1969,NA
"6039","TUN",1970,NA
"6040","TUN",1971,NA
"6041","TUN",1972,NA
"6042","TUN",1973,NA
"6043","TUN",1974,NA
"6044","TUN",1975,NA
"6045","TUN",1976,NA
"6046","TUN",1977,NA
"6047","TUN",1978,NA
"6048","TUN",1979,NA
"6049","TUN",1980,NA
"6050","TUN",1981,NA
"6051","TUN",1982,NA
"6052","TUN",1983,NA
"6053","TUN",1984,NA
"6054","TUN",1985,NA
"6055","TUN",1986,NA
"6056","TUN",1987,NA
"6057","TUN",1988,NA
"6058","TUN",1989,NA
"6059","TUN",1990,NA
"6060","TUN",1991,550.589353792278
"6061","TUN",1992,602.317332503122
"6062","TUN",1993,644.838465159739
"6063","TUN",1994,694.782227210144
"6064","TUN",1995,640.212691027192
"6065","TUN",1996,607.499996541432
"6066","TUN",1997,601.812220708041
"6067","TUN",1998,628.220343515149
"6068","TUN",1999,684.169938496735
"6069","TUN",2000,917.099395187498
"6070","TUN",2001,1035.29958870633
"6071","TUN",2002,1025.09047387688
"6072","TUN",2003,970.397466300523
"6073","TUN",2004,884.434421473682
"6074","TUN",2005,783.981216004595
"6075","TUN",2006,810.138542556641
"6076","TUN",2007,795.323115600709
"6077","TUN",2008,838.983897664211
"6078","TUN",2009,890.463103796466
"6079","TUN",2010,867.659941617867
"6080","TUN",2011,1114.51059115741
"6081","TUN",2012,1141.76950825682
"6082","TUN",2013,NA
"6083","TUN",2014,NA
"6084","TUN",2015,NA
"6085","TUN",2016,NA
"6086","TUN",2017,NA
"6087","TUR",1968,NA
"6088","TUR",1969,NA
"6089","TUR",1970,NA
"6090","TUR",1971,NA
"6091","TUR",1972,NA
"6092","TUR",1973,NA
"6093","TUR",1974,NA
"6094","TUR",1975,NA
"6095","TUR",1976,NA
"6096","TUR",1977,NA
"6097","TUR",1978,NA
"6098","TUR",1979,NA
"6099","TUR",1980,NA
"6100","TUR",1981,NA
"6101","TUR",1982,NA
"6102","TUR",1983,NA
"6103","TUR",1984,NA
"6104","TUR",1985,NA
"6105","TUR",1986,NA
"6106","TUR",1987,NA
"6107","TUR",1988,NA
"6108","TUR",1989,NA
"6109","TUR",1990,NA
"6110","TUR",1991,75.7863504146596
"6111","TUR",1992,75.6659882656032
"6112","TUR",1993,80.515164224428
"6113","TUR",1994,54.8125357888261
"6114","TUR",1995,50.7485249954895
"6115","TUR",1996,51.1137796306672
"6116","TUR",1997,500.828091975596
"6117","TUR",1998,266.7619554075
"6118","TUR",1999,367.03437190942
"6119","TUR",2000,408.344978617308
"6120","TUR",2001,369.551257991726
"6121","TUR",2002,381.047171698809
"6122","TUR",2003,420.047186192794
"6123","TUR",2004,571.319153117893
"6124","TUR",2005,772.171905262389
"6125","TUR",2006,967.422733852202
"6126","TUR",2007,1200.11545353971
"6127","TUR",2008,1182.70067323684
"6128","TUR",2009,1250.34054982976
"6129","TUR",2010,1140.61596877484
"6130","TUR",2011,1162.75433839093
"6131","TUR",2012,1269.98377787745
"6132","TUR",2013,NA
"6133","TUR",2014,NA
"6134","TUR",2015,NA
"6135","TUR",2016,NA
"6136","TUR",2017,NA
"6137","TUV",1990,NA
"6138","TUV",1991,NA
"6139","TUV",1992,NA
"6140","TUV",1993,NA
"6141","TUV",1994,NA
"6142","TUV",1995,NA
"6143","TUV",1996,NA
"6144","TUV",1997,NA
"6145","TUV",1998,NA
"6146","TUV",1999,NA
"6147","TUV",2000,NA
"6148","TUV",2001,NA
"6149","TUV",2002,NA
"6150","TUV",2003,NA
"6151","TUV",2004,NA
"6152","TUV",2005,NA
"6153","TUV",2006,NA
"6154","TUV",2007,NA
"6155","TUV",2008,NA
"6156","TUV",2009,NA
"6157","TUV",2010,NA
"6158","TUV",2011,NA
"6159","TUV",2012,NA
"6160","TUV",2013,NA
"6161","TUV",2014,NA
"6162","TUV",2015,NA
"6163","TZA",1990,NA
"6164","TZA",1991,7.87186244001392
"6165","TZA",1992,9.02738812641877
"6166","TZA",1993,10.2057232262217
"6167","TZA",1994,10.8675988217606
"6168","TZA",1995,11.538335863189
"6169","TZA",1996,3.25822128569494
"6170","TZA",1997,4.68159028405489
"6171","TZA",1998,7.22895984066586
"6172","TZA",1999,11.273348837867
"6173","TZA",2000,11.1686738350263
"6174","TZA",2001,9.47020698896215
"6175","TZA",2002,9.29708600080726
"6176","TZA",2003,14.8345810438338
"6177","TZA",2004,20.5813285173572
"6178","TZA",2005,15.7429492219377
"6179","TZA",2006,12.7960495081471
"6180","TZA",2007,9.910925790067
"6181","TZA",2008,17.8276083506009
"6182","TZA",2009,33.2315341222316
"6183","TZA",2010,NA
"6184","TZA",2011,NA
"6185","TZA",2012,NA
"6186","TZA",2013,NA
"6187","TZA",2014,NA
"6188","TZA",2015,NA
"6189","TZA",2016,NA
"6190","TZA",2017,NA
"6191","UGA",1982,NA
"6192","UGA",1983,NA
"6193","UGA",1984,NA
"6194","UGA",1985,NA
"6195","UGA",1986,NA
"6196","UGA",1987,NA
"6197","UGA",1988,NA
"6198","UGA",1989,NA
"6199","UGA",1990,NA
"6200","UGA",1991,2.47155998128653
"6201","UGA",1992,1.66426549258456
"6202","UGA",1993,1.39911661077272
"6203","UGA",1994,1.81294033890149
"6204","UGA",1995,1.58977360344849
"6205","UGA",1996,1.44768706798908
"6206","UGA",1997,1.26887604931767
"6207","UGA",1998,1.30313801305512
"6208","UGA",1999,2.29415253012747
"6209","UGA",2000,13.4853105670242
"6210","UGA",2001,12.1564891256973
"6211","UGA",2002,13.7454567351959
"6212","UGA",2003,13.0822297183755
"6213","UGA",2004,6.34716180718309
"6214","UGA",2005,7.42647661287419
"6215","UGA",2006,8.20105034408821
"6216","UGA",2007,10.0370155975291
"6217","UGA",2008,8.79042568382501
"6218","UGA",2009,9.10104649493003
"6219","UGA",2010,14.7316691541782
"6220","UGA",2011,12.5752162247735
"6221","UGA",2012,10.6745060223223
"6222","UGA",2013,NA
"6223","UGA",2014,NA
"6224","UGA",2015,NA
"6225","UGA",2016,NA
"6226","UGA",2017,NA
"6227","UKR",1990,NA
"6228","UKR",1991,NA
"6229","UKR",1992,NA
"6230","UKR",1993,NA
"6231","UKR",1994,NA
"6232","UKR",1995,NA
"6233","UKR",1996,NA
"6234","UKR",1997,NA
"6235","UKR",1998,NA
"6236","UKR",1999,76.4558176921535
"6237","UKR",2000,41.2498202107983
"6238","UKR",2001,75.8110239269132
"6239","UKR",2002,101.10177109468
"6240","UKR",2003,183.703668710327
"6241","UKR",2004,180.74452543165
"6242","UKR",2005,183.295679380621
"6243","UKR",2006,238.849845893203
"6244","UKR",2007,273.710596632134
"6245","UKR",2008,316.429429714674
"6246","UKR",2009,147.682200701019
"6247","UKR",2010,149.175820550462
"6248","UKR",2011,135.306137495113
"6249","UKR",2012,126.785381594023
"6250","UKR",2013,NA
"6251","UKR",2014,NA
"6252","UKR",2015,NA
"6253","UKR",2016,NA
"6254","UKR",2017,NA
"6255","URY",1983,NA
"6256","URY",1984,NA
"6257","URY",1985,NA
"6258","URY",1986,NA
"6259","URY",1987,NA
"6260","URY",1988,NA
"6261","URY",1989,NA
"6262","URY",1990,NA
"6263","URY",1991,622.303091201247
"6264","URY",1992,834.125017846443
"6265","URY",1993,668.401765940696
"6266","URY",1994,608.46848694509
"6267","URY",1995,621.918081040878
"6268","URY",1996,749.816289596331
"6269","URY",1997,927.866987262744
"6270","URY",1998,1025.50034142415
"6271","URY",1999,1177.54420943372
"6272","URY",2000,1083.36605254994
"6273","URY",2001,1037.9779652616
"6274","URY",2002,1018.24891750952
"6275","URY",2003,856.098725396956
"6276","URY",2004,796.920996608883
"6277","URY",2005,1046.6263670074
"6278","URY",2006,610.860666803104
"6279","URY",2007,535.275428499698
"6280","URY",2008,NA
"6281","URY",2009,NA
"6282","URY",2010,NA
"6283","URY",2011,NA
"6284","URY",2012,NA
"6285","URY",2013,NA
"6286","URY",2014,NA
"6287","URY",2015,NA
"6288","URY",2016,NA
"6289","URY",2017,NA
"6290","USA",1997,2782.68167750123
"6291","USA",1998,3603.90853876613
"6292","USA",1999,6727.97337839299
"6293","USA",2000,14117.1977658081
"6294","USA",2001,10510.8310337081
"6295","USA",2002,9200.09549669592
"6296","USA",2003,9499.35916517594
"6297","USA",2004,6445.69162134838
"6298","USA",2005,10598.9365197809
"6299","USA",2006,10758.7487635142
"6300","USA",2007,7474.80505930618
"6301","USA",2008,7820.30234232181
"6302","USA",2009,9761.61055891725
"6303","USA",2010,9198.48953625978
"6304","USA",2011,8624.49124080192
"6305","USA",2012,7187.33869999603
"6306","USA",2013,NA
"6307","USA",2014,NA
"6308","USA",2015,NA
"6309","USA",2016,NA
"6310","USA",2017,NA
"6311","UZB",1987,NA
"6312","UZB",1988,NA
"6313","UZB",1989,NA
"6314","UZB",1990,NA
"6315","UZB",1991,NA
"6316","UZB",1992,NA
"6317","UZB",1993,NA
"6318","UZB",1994,NA
"6319","UZB",1995,NA
"6320","UZB",1996,NA
"6321","UZB",1997,NA
"6322","UZB",1998,NA
"6323","UZB",1999,NA
"6324","UZB",2000,NA
"6325","UZB",2001,NA
"6326","UZB",2002,NA
"6327","UZB",2003,NA
"6328","UZB",2004,NA
"6329","UZB",2005,NA
"6330","UZB",2006,NA
"6331","UZB",2007,NA
"6332","UZB",2008,NA
"6333","UZB",2009,NA
"6334","UZB",2010,NA
"6335","UZB",2011,NA
"6336","UZB",2012,NA
"6337","UZB",2013,NA
"6338","UZB",2014,NA
"6339","UZB",2015,NA
"6340","UZB",2016,NA
"6341","UZB",2017,NA
"6342","VCT",1977,NA
"6343","VCT",1978,NA
"6344","VCT",1979,NA
"6345","VCT",1980,NA
"6346","VCT",1981,NA
"6347","VCT",1982,NA
"6348","VCT",1983,NA
"6349","VCT",1984,NA
"6350","VCT",1985,NA
"6351","VCT",1986,NA
"6352","VCT",1987,NA
"6353","VCT",1988,NA
"6354","VCT",1989,NA
"6355","VCT",1990,NA
"6356","VCT",1991,649.633701609753
"6357","VCT",1992,681.225654142514
"6358","VCT",1993,1097.40665276459
"6359","VCT",1994,776.902640445836
"6360","VCT",1995,796.093370967827
"6361","VCT",1996,838.523295680547
"6362","VCT",1997,1920.17783287473
"6363","VCT",1998,1080.33368145235
"6364","VCT",1999,1092.30253446983
"6365","VCT",2000,1017.4465409005
"6366","VCT",2001,1282.81140965634
"6367","VCT",2002,1118.54307263822
"6368","VCT",2003,975.830159878681
"6369","VCT",2004,1212.65468349198
"6370","VCT",2005,1130.79475769385
"6371","VCT",2006,1087.5426793094
"6372","VCT",2007,994.349769305565
"6373","VCT",2008,NA
"6374","VCT",2009,NA
"6375","VCT",2010,NA
"6376","VCT",2011,NA
"6377","VCT",2012,NA
"6378","VCT",2013,NA
"6379","VCT",2014,NA
"6380","VCT",2015,NA
"6381","VCT",2016,NA
"6382","VCT",2017,NA
"6383","VEN",1960,NA
"6384","VEN",1961,NA
"6385","VEN",1962,NA
"6386","VEN",1963,NA
"6387","VEN",1964,NA
"6388","VEN",1965,NA
"6389","VEN",1966,NA
"6390","VEN",1967,NA
"6391","VEN",1968,NA
"6392","VEN",1969,NA
"6393","VEN",1970,NA
"6394","VEN",1971,NA
"6395","VEN",1972,NA
"6396","VEN",1973,NA
"6397","VEN",1974,NA
"6398","VEN",1975,NA
"6399","VEN",1976,NA
"6400","VEN",1977,NA
"6401","VEN",1978,NA
"6402","VEN",1979,NA
"6403","VEN",1980,NA
"6404","VEN",1981,NA
"6405","VEN",1982,NA
"6406","VEN",1983,NA
"6407","VEN",1984,NA
"6408","VEN",1985,NA
"6409","VEN",1986,NA
"6410","VEN",1987,NA
"6411","VEN",1988,NA
"6412","VEN",1989,NA
"6413","VEN",1990,NA
"6414","VEN",1991,NA
"6415","VEN",1992,NA
"6416","VEN",1993,NA
"6417","VEN",1994,NA
"6418","VEN",1995,NA
"6419","VEN",1996,NA
"6420","VEN",1997,NA
"6421","VEN",1998,NA
"6422","VEN",1999,306.20972668507
"6423","VEN",2000,285.68267079153
"6424","VEN",2001,208.960895370092
"6425","VEN",2002,299.407279963197
"6426","VEN",2003,337.91660540083
"6427","VEN",2004,462.572507517738
"6428","VEN",2005,235.832354694272
"6429","VEN",2006,731.076299792553
"6430","VEN",2007,502.580941296781
"6431","VEN",2008,1276.2608694059
"6432","VEN",2009,1409.08856941182
"6433","VEN",2010,NA
"6434","VEN",2011,NA
"6435","VEN",2012,NA
"6436","VEN",2013,NA
"6437","VEN",2014,NA
"6438","VNM",1985,NA
"6439","VNM",1986,NA
"6440","VNM",1987,NA
"6441","VNM",1988,NA
"6442","VNM",1989,NA
"6443","VNM",1990,NA
"6444","VNM",1991,6.29319951118345
"6445","VNM",1992,8.56996623108528
"6446","VNM",1993,11.1347872157047
"6447","VNM",1994,12.8958119852122
"6448","VNM",1995,17.8486038358772
"6449","VNM",1996,19.849979658468
"6450","VNM",1997,21.041994703722
"6451","VNM",1998,22.9814565832694
"6452","VNM",1999,25.3563410530329
"6453","VNM",2000,29.9266508384497
"6454","VNM",2001,29.3073822897437
"6455","VNM",2002,31.6071202746104
"6456","VNM",2003,35.9553449749684
"6457","VNM",2004,37.3973390763141
"6458","VNM",2005,38.0532601789715
"6459","VNM",2006,39.8233809115275
"6460","VNM",2007,41.1524149489227
"6461","VNM",2008,41.2158981722871
"6462","VNM",2009,39.5396278554381
"6463","VNM",2010,38.8380000145662
"6464","VNM",2011,NA
"6465","VNM",2012,NA
"6466","VNM",2013,NA
"6467","VNM",2014,NA
"6468","VNM",2015,NA
"6469","VNM",2016,NA
"6470","VNM",2017,NA
"6471","VUT",1979,NA
"6472","VUT",1980,NA
"6473","VUT",1981,NA
"6474","VUT",1982,NA
"6475","VUT",1983,NA
"6476","VUT",1984,NA
"6477","VUT",1985,NA
"6478","VUT",1986,NA
"6479","VUT",1987,NA
"6480","VUT",1988,NA
"6481","VUT",1989,NA
"6482","VUT",1990,NA
"6483","VUT",1991,105.937661858728
"6484","VUT",1992,88.939290711728
"6485","VUT",1993,73.9099553008534
"6486","VUT",1994,66.1900047885672
"6487","VUT",1995,63.112143187731
"6488","VUT",1996,42.9950424801297
"6489","VUT",1997,58.2113566088081
"6490","VUT",1998,72.0028377782755
"6491","VUT",1999,66.1582232749446
"6492","VUT",2000,58.1532751387693
"6493","VUT",2001,54.6438671595207
"6494","VUT",2002,56.4479689276761
"6495","VUT",2003,57.6925229803301
"6496","VUT",2004,55.4329605808604
"6497","VUT",2005,55.4155056428934
"6498","VUT",2006,54.4889484714277
"6499","VUT",2007,53.4564576913262
"6500","VUT",2008,NA
"6501","VUT",2009,NA
"6502","VUT",2010,NA
"6503","VUT",2011,NA
"6504","VUT",2012,NA
"6505","VUT",2013,NA
"6506","VUT",2014,NA
"6507","WSM",1994,NA
"6508","WSM",1995,NA
"6509","WSM",1996,NA
"6510","WSM",1997,NA
"6511","WSM",1998,NA
"6512","WSM",1999,NA
"6513","WSM",2000,NA
"6514","WSM",2001,NA
"6515","WSM",2002,NA
"6516","WSM",2003,NA
"6517","WSM",2004,NA
"6518","WSM",2005,NA
"6519","WSM",2006,NA
"6520","WSM",2007,NA
"6521","WSM",2008,NA
"6522","WSM",2009,NA
"6523","WSM",2010,NA
"6524","WSM",2011,NA
"6525","WSM",2012,NA
"6526","WSM",2013,NA
"6527","WSM",2014,NA
"6528","WSM",2015,NA
"6529","WSM",2016,NA
"6530","WSM",2017,NA
"6531","XKX",2006,NA
"6532","XKX",2007,NA
"6533","XKX",2008,NA
"6534","XKX",2009,NA
"6535","XKX",2010,NA
"6536","XKX",2011,NA
"6537","XKX",2012,NA
"6538","XKX",2013,NA
"6539","XKX",2014,NA
"6540","XKX",2015,NA
"6541","XKX",2016,NA
"6542","XKX",2017,NA
"6543","YEM",1990,NA
"6544","YEM",1991,31.0496902546422
"6545","YEM",1992,31.9985071185703
"6546","YEM",1993,33.7825456538652
"6547","YEM",1994,24.3839434617971
"6548","YEM",1995,17.8020454859448
"6549","YEM",1996,32.8707468927217
"6550","YEM",1997,51.9192005438171
"6551","YEM",1998,38.5466032169965
"6552","YEM",1999,12.3285633999554
"6553","YEM",2000,39.5037202953407
"6554","YEM",2001,42.9090670316529
"6555","YEM",2002,45.5281390789968
"6556","YEM",2003,50.202415552762
"6557","YEM",2004,63.5514969309517
"6558","YEM",2005,69.1692286558727
"6559","YEM",2006,66.4011450154927
"6560","YEM",2007,61.2369738996525
"6561","YEM",2008,NA
"6562","YEM",2009,NA
"6563","YEM",2010,NA
"6564","YEM",2011,NA
"6565","YEM",2012,NA
"6566","YEM",2013,NA
"6567","YEM",2014,NA
"6568","YEM",2015,NA
"6569","YEM",2016,NA
"6570","YEM",2017,NA
"6571","ZAF",1960,NA
"6572","ZAF",1961,NA
"6573","ZAF",1962,NA
"6574","ZAF",1963,NA
"6575","ZAF",1964,NA
"6576","ZAF",1965,NA
"6577","ZAF",1966,NA
"6578","ZAF",1967,NA
"6579","ZAF",1968,NA
"6580","ZAF",1969,NA
"6581","ZAF",1970,NA
"6582","ZAF",1971,NA
"6583","ZAF",1972,NA
"6584","ZAF",1973,NA
"6585","ZAF",1974,NA
"6586","ZAF",1975,NA
"6587","ZAF",1976,NA
"6588","ZAF",1977,NA
"6589","ZAF",1978,NA
"6590","ZAF",1979,NA
"6591","ZAF",1980,NA
"6592","ZAF",1981,NA
"6593","ZAF",1982,NA
"6594","ZAF",1983,NA
"6595","ZAF",1984,NA
"6596","ZAF",1985,NA
"6597","ZAF",1986,NA
"6598","ZAF",1987,NA
"6599","ZAF",1988,NA
"6600","ZAF",1989,NA
"6601","ZAF",1990,NA
"6602","ZAF",1991,NA
"6603","ZAF",1992,NA
"6604","ZAF",1993,NA
"6605","ZAF",1994,123.75604349626
"6606","ZAF",1995,114.433257150381
"6607","ZAF",1996,127.021205378656
"6608","ZAF",1997,140.020793841169
"6609","ZAF",1998,172.933737218474
"6610","ZAF",1999,152.867453283163
"6611","ZAF",2000,106.094517465939
"6612","ZAF",2001,167.136320237261
"6613","ZAF",2002,207.292614381851
"6614","ZAF",2003,286.471294875551
"6615","ZAF",2004,194.541200956595
"6616","ZAF",2005,521.277221694519
"6617","ZAF",2006,549.463590804269
"6618","ZAF",2007,742.408772569746
"6619","ZAF",2008,888.561835122618
"6620","ZAF",2009,627.054078824162
"6621","ZAF",2010,606.888505115813
"6622","ZAF",2011,770.791913917466
"6623","ZAF",2012,793.396877665633
"6624","ZAF",2013,NA
"6625","ZAF",2014,NA
"6626","ZAF",2015,NA
"6627","ZAF",2016,NA
"6628","ZAF",2017,NA
"6629","ZMB",1965,NA
"6630","ZMB",1966,NA
"6631","ZMB",1967,NA
"6632","ZMB",1968,NA
"6633","ZMB",1969,NA
"6634","ZMB",1970,NA
"6635","ZMB",1971,NA
"6636","ZMB",1972,NA
"6637","ZMB",1973,NA
"6638","ZMB",1974,NA
"6639","ZMB",1975,NA
"6640","ZMB",1976,NA
"6641","ZMB",1977,NA
"6642","ZMB",1978,NA
"6643","ZMB",1979,NA
"6644","ZMB",1980,NA
"6645","ZMB",1981,NA
"6646","ZMB",1982,NA
"6647","ZMB",1983,NA
"6648","ZMB",1984,NA
"6649","ZMB",1985,NA
"6650","ZMB",1986,NA
"6651","ZMB",1987,NA
"6652","ZMB",1988,NA
"6653","ZMB",1989,NA
"6654","ZMB",1990,NA
"6655","ZMB",1991,0.0231930372173984
"6656","ZMB",1992,0.0128540657845023
"6657","ZMB",1993,0.0155699933858323
"6658","ZMB",1994,0.0162591879354739
"6659","ZMB",1995,0.0148097669539184
"6660","ZMB",1996,0.0126860602868556
"6661","ZMB",1997,0.0229805584234425
"6662","ZMB",1998,0.0252112362381974
"6663","ZMB",1999,0.0236675172639129
"6664","ZMB",2000,0.0413728033949027
"6665","ZMB",2001,0.0500577221005797
"6666","ZMB",2002,0.0546593208071554
"6667","ZMB",2003,0.054475443690972
"6668","ZMB",2004,0.0544209243711317
"6669","ZMB",2005,0.053084716757001
"6670","ZMB",2006,5.23228069186324e-05
"6671","ZMB",2007,5.0838452680506e-05
"6672","ZMB",2008,0.066171484605659
"6673","ZMB",2009,0.0523435870303025
"6674","ZMB",2010,0.0362349297821078
"6675","ZMB",2011,0.0498422673560738
"6676","ZMB",2012,NA
"6677","ZMB",2013,NA
"6678","ZMB",2014,NA
"6679","ZMB",2015,NA
"6680","ZMB",2016,NA
"6681","ZMB",2017,NA
"6682","ZWE",1969,NA
"6683","ZWE",1970,NA
"6684","ZWE",1971,NA
"6685","ZWE",1972,NA
"6686","ZWE",1973,NA
"6687","ZWE",1974,NA
"6688","ZWE",1975,NA
"6689","ZWE",1976,NA
"6690","ZWE",1977,NA
"6691","ZWE",1978,NA
"6692","ZWE",1979,NA
"6693","ZWE",1980,NA
"6694","ZWE",1981,NA
"6695","ZWE",1982,NA
"6696","ZWE",1983,NA
"6697","ZWE",1984,NA
"6698","ZWE",1985,NA
"6699","ZWE",1986,NA
"6700","ZWE",1987,NA
"6701","ZWE",1988,NA
"6702","ZWE",1989,NA
"6703","ZWE",1990,NA
"6704","ZWE",1991,0.249355110709715
"6705","ZWE",1992,0.330596800163611
"6706","ZWE",1993,0.365153430011653
"6707","ZWE",1994,0.179146552780656
"6708","ZWE",1995,0.288147010031826
"6709","ZWE",1996,0.196063158737523
"6710","ZWE",1997,0.254839584162957
"6711","ZWE",1998,0.556573045012626
"6712","ZWE",1999,0.614743076046508
"6713","ZWE",2000,0.957071698951886
"6714","ZWE",2001,1.02844746020732
"6715","ZWE",2002,1.09406945105145
"6716","ZWE",2003,1.12778714665072
"6717","ZWE",2004,1.23675710426525
"6718","ZWE",2005,1.40636491744475
"6719","ZWE",2006,1.57423321548052
"6720","ZWE",2007,1.76865622054506
"6721","ZWE",2008,NA
"6722","ZWE",2009,NA
"6723","ZWE",2010,NA
"6724","ZWE",2011,NA
"6725","ZWE",2012,NA
"6726","ZWE",2013,NA
"6727","ZWE",2014,NA
"6728","ZWE",2015,NA
"6729","ZWE",2016,NA
"6730","ZWE",2017,NA
